X:Vel_RX-GEAR22-fuzajiaolian(rad/s),Y:Vel_RX-GEAR22-fuzajiaolian(rad/s)
0.36318300,-0.89846054
0.36368300,-0.88406038
0.36418300,-0.87892302
0.36468300,-0.87635433
0.36518300,-0.87506999
0.36568300,-0.87442782
0.36618300,-0.87410674
0.36718300,-0.87378565
0.36818300,-0.87362511
0.36918300,-0.87354484
0.37018300,-0.87350470
0.37118300,-0.87348464
0.37218300,-0.87347460
0.37318300,-0.87346958
0.37418300,-0.87346708
0.37518300,-0.87346582
0.37618300,-0.87346519
0.37718300,-0.87346488
0.37818300,-0.87346472
0.37918300,-0.87346465
0.38018300,-0.87346461
0.38118300,-0.87346459
0.38218300,-0.87346458
0.38318300,-0.87346457
0.38418300,-0.86187642
0.38518300,-0.76854546
0.38618300,-0.67850662
0.38718300,-0.65810050
0.38818300,-0.75463323
0.38918300,-1.0247963
0.38968300,-1.0368226
0.39018300,-1.0114953
0.39068300,-1.0459202
0.39118300,-1.0747121
0.39168300,-1.0813325
0.39218300,-1.0846427
0.39268300,-1.0862978
0.39318300,-1.0871253
0.39368300,-1.0875391
0.39418300,-1.0877460
0.39468300,-1.0878494
0.39568300,-1.0879529
0.39668300,-1.0880046
0.39768300,-1.0880305
0.39868300,-1.0880434
0.39968300,-1.0880499
0.40068300,-1.0880531
0.40118300,-1.1456930
0.40168300,-1.2553630
0.40218300,-1.3231371
0.40268300,-1.3327001
0.40318300,-1.3350908
0.40368300,-1.3356885
0.40418300,-1.3358379
0.40493300,-1.2566583
0.40543300,-0.97710648
0.40593300,-0.77351633
0.40618300,-0.98023783
0.40668300,-1.1108392
0.40718300,-0.94404968
0.40768300,-0.89915742
0.40818300,-0.88088205
0.40868300,-0.87674205
0.40918300,-0.87545653
0.40968300,-0.87481377
0.41018300,-0.87449239
0.41068300,-0.87433170
0.41118300,-0.87425135
0.41168300,-0.87421118
0.41218300,-0.87419109
0.41268300,-0.87418105
0.41318300,-0.87417603
0.41368300,-0.87417352
0.41418300,-0.87417226
0.41518300,-0.87417100
0.41618300,-0.87417038
0.41718300,-0.87417006
0.41818300,-0.87416991
0.41918300,-0.87416983
0.42018300,-0.87416979
0.42118300,-0.87416977
0.42218300,-0.85298554
0.42318300,-0.77951282
0.42368300,-0.80453202
0.42418300,-0.95345529
0.42468300,-1.0275448
0.42518300,-1.0444659
0.42568300,-1.0559159
0.42618300,-1.0616429
0.42668300,-0.97551583
0.42718300,-0.97534995
0.42768300,-1.0104508
0.42818300,-1.0228034
0.42868300,-1.0280209
0.42968300,-1.0344499
0.43068300,-1.0368805
0.43168300,-1.0380958
0.43268300,-1.0387034
0.43368300,-1.0390072
0.43468300,-1.0391591
0.43568300,-1.0392351
0.43668300,-1.0392731
0.43768300,-1.0392921
0.43868300,-1.0393016
0.43968300,-1.0393063
0.44068300,-1.0420391
0.44168300,-1.1995914
0.44268300,-1.3282293
0.44368300,-1.3584725
0.44468300,-1.0708364
0.44568300,-0.95272441
0.44618300,-1.0317817
0.44668300,-0.97463060
0.44718300,-0.92837097
0.44768300,-0.91129529
0.44818300,-0.90509924
0.44868300,-0.90200121
0.44918300,-0.90045220
0.44968300,-0.89967769
0.45018300,-0.89929044
0.45068300,-0.89909681
0.45118300,-0.89900000
0.45218300,-0.89890318
0.45318300,-0.89885478
0.45418300,-0.89883057
0.45518300,-0.89881847
0.45618300,-0.89881242
0.45718300,-1.0341622
0.45768300,-1.1077641
0.45818300,-1.1237907
0.45868300,-1.1318039
0.45918300,-1.1358106
0.45968300,-1.1378139
0.46018300,-1.1388155
0.46068300,-1.1393164
0.46118300,-1.1395668
0.46168300,-1.1396920
0.46218300,-1.1397546
0.46268300,-1.0448357
0.46368300,-0.89092125
0.46468300,-0.85472926
0.46568300,-0.83663326
0.46668300,-0.89052217
0.46768300,-1.0187789
0.46868300,-1.1089542
0.46918300,-0.98104593
0.46968300,-0.87396188
0.47018300,-0.90536301
0.47068300,-0.97509548
0.47118300,-0.95903100
0.47168300,-0.95993187
0.47218300,-0.96038230
0.47268300,-0.96060752
0.47318300,-0.96072013
0.47368300,-0.96077643
0.47418300,-0.96080458
0.47518300,-0.96083273
0.47618300,-0.96084681
0.47718300,-0.96085385
0.47818300,-0.96085737
0.47918300,-0.96085913
0.48018300,-0.96086001
0.48118300,-0.96787205
0.48218300,-0.99627891
0.48318300,-1.0154766
0.48418300,-1.0203843
0.48518300,-1.0228381
0.48618300,-1.0240650
0.48718300,-1.0246785
0.48818300,-1.0249852
0.48918300,-1.0251386
0.49018300,-1.0252153
0.49118300,-1.0252536
0.49218300,-1.0252728
0.49318300,-1.0252823
0.49418300,-1.0252871
0.49518300,-1.0252895
0.49618300,-1.0252907
0.49718300,-1.0252913
0.49818300,-1.0252916
0.49918300,-1.0252918
0.50000000,-1.0252918
